Serial,Event,Code Province/State,Province/State,Municipality,Date,Month,Day,Year,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Affected,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Agriculture,Year
11156,FLOOD,IDN33,JAWA TENGAH,CILACAP,7-May-10,5,7,2010,,,,,,,,,20,,,70,1,2010
9960,FIRE,IDN74,SULAWESI TENGGARA,BUTON,7-May-10,5,7,2010,,,,,,,,,5,,,,,2010
9961,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,8-May-10,5,8,2010,,,,,,,,,,,,14,1,2010
10123,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,8-May-10,5,8,2010,,,,,,,,,,,,,,2010
10122,FLOOD,IDN73,SULAWESI SELATAN,BONE,8-May-10,5,8,2010,,,,,,5,,,,,,90,1,2010
11826,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,8-May-10,5,8,2010,,,,,,,,,,,,,,2010
10713,FLOOD,IDN35,JAWA TIMUR,JEMBER,9-May-10,5,9,2010,,,,,,250,4,,,,,2,1,2010
10127,FLOOD,IDN73,SULAWESI SELATAN,SOPPENG,9-May-10,5,9,2010,1,,,,,,,,,,,35,1,2010
10124,FLOOD,IDN73,SULAWESI SELATAN,SINJAI,9-May-10,5,9,2010,,,,,,,,,,,,,,2010
9963,FLOOD,IDN74,SULAWESI TENGGARA,MUNA,9-May-10,5,9,2010,,,,,,,,,,,,,,2010
9962,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,9-May-10,5,9,2010,,,,,,,,,,,,,,2010
11618,FLOOD,IDN32,JAWA BARAT,BANDUNG,9-May-10,5,9,2010,,,,,,,,,,,,,,2010
10714,FLOOD,IDN35,JAWA TIMUR,LUMAJANG,9-May-10,5,9,2010,,,,,,,,,,,,,,2010
10125,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,9-May-10,5,9,2010,,,,,,,,,,,,13,1,2010
10126,FLOOD,IDN73,SULAWESI SELATAN,BONE,9-May-10,5,9,2010,,,,,,,,,,2,,,,2010
9964,FLOOD,IDN74,SULAWESI TENGGARA,BOMBANA,10-May-10,5,10,2010,,,,,,,,,,,,,,2010
11162,FIRE,IDN33,JAWA TENGAH,CILACAP,10-May-10,5,10,2010,,,,,,,,,7.5,,,,,2010
9965,FIRE,IDN74,SULAWESI TENGGARA,KOLAKA,11-May-10,5,11,2010,,,,,,,12,,84.5,,,,,2010
10715,FLOOD,IDN35,JAWA TIMUR,PASURUAN,11-May-10,5,11,2010,,,,,,,,,,,,486,1,2010
11164,FLOOD,IDN33,JAWA TENGAH,SUKOHARJO,11-May-10,5,11,2010,,,,,,,,,,,,,,2010
11620,FLOOD,IDN32,JAWA BARAT,BANDUNG,12-May-10,5,12,2010,,,,,,,,,,,,,,2010
9967,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,13-May-10,5,13,2010,,,,,,,,,,,,,,2010
11623,FLOOD,IDN32,JAWA BARAT,CIREBON,13-May-10,5,13,2010,,,,,,,,,,,,,,2010
11624,FLOOD,IDN32,JAWA BARAT,KARAWANG,14-May-10,5,14,2010,1,62,,,,,,,,,,,,2010
9738,FLOOD,IDN12,SUMATERA UTARA,NIAS SELATAN,14-May-10,5,14,2010,1,,,,,,,,,,,,,2010
11172,FLOOD,IDN33,JAWA TENGAH,WONOGIRI,14-May-10,5,14,2010,,,,,,,,,400,,,,,2010
11168,FLOOD,IDN33,JAWA TENGAH,DEMAK,14-May-10,5,14,2010,,,,,,,,,525,,,95,1,2010
11627,FLOOD,IDN32,JAWA BARAT,MAJALENGKA,15-May-10,5,15,2010,,1,,,,,,,,,,,,2010
10040,FLOOD,IDN72,SULAWESI TENGAH,POSO,15-May-10,5,15,2010,,,,,,,,,,,,,,2010
11625,FLOOD,IDN32,JAWA BARAT,BANDUNG,15-May-10,5,15,2010,,,,,,,,,,,,,,2010
11173,FLOOD,IDN33,JAWA TENGAH,PURWOREJO,15-May-10,5,15,2010,,,,,,,,,,,,155,1,2010
9968,FLOOD,IDN74,SULAWESI TENGGARA,BUTON UTARA,15-May-10,5,15,2010,,,,,,,,,431.9,1,,,,2010
11174,FLOOD,IDN33,JAWA TENGAH,WONOGIRI,15-May-10,5,15,2010,,,,,,,,,356,,,,,2010
10721,FLOOD,IDN35,JAWA TIMUR,MADIUN,15-May-10,5,15,2010,,,,,,,,,,1,,,,2010
10719,FLOOD,IDN35,JAWA TIMUR,PROBOLINGGO,15-May-10,5,15,2010,,,,,,,,,,,,,,2010
11626,FLOOD,IDN32,JAWA BARAT,GARUT,15-May-10,5,15,2010,,,,,,,,,,,,55,1,2010
10722,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,16-May-10,5,16,2010,1,,,,,,,,6559.65,10,,494,1,2010
11629,FLOOD,IDN32,JAWA BARAT,BANDUNG,16-May-10,5,16,2010,,,,,,,,,,,,,,2010
10723,FLOOD,IDN35,JAWA TIMUR,LAMONGAN,16-May-10,5,16,2010,,,,,,,,,,,,,,2010
10041,FLOOD,IDN72,SULAWESI TENGAH,POSO,17-May-10,5,17,2010,,,,,,1,136,,,,,,,2010
10725,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,17-May-10,5,17,2010,1,,,,,,,,,31,,,,2010
10724,FLOOD,IDN35,JAWA TIMUR,TUBAN,17-May-10,5,17,2010,,,,,,,,,,,,,,2010
11180,FLOOD,IDN33,JAWA TENGAH,WONOGIRI,17-May-10,5,17,2010,,,,,,,,,40,,,,,2010
9739,FIRE,IDN12,SUMATERA UTARA,ASAHAN,17-May-10,5,17,2010,,,,,,,,,,,,,,2010
10726,FLOOD,IDN35,JAWA TIMUR,TUBAN,18-May-10,5,18,2010,,,,,,,201,,,,,483,1,2010
11182,FLOOD,IDN33,JAWA TENGAH,BLORA,18-May-10,5,18,2010,,,,,,,,,1.244,,,38,1,2010
9969,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,19-May-10,5,19,2010,,,,,,,,,,,,,,2010
11632,FLOOD,IDN32,JAWA BARAT,BANDUNG,19-May-10,5,19,2010,,,,,,,,,,,,,,2010
11633,FLOOD,IDN32,JAWA BARAT,BANDUNG,20-May-10,5,20,2010,,,,,,,900,,,,,42,1,2010
11634,FLOOD,IDN32,JAWA BARAT,PURWAKARTA,20-May-10,5,20,2010,,,,,,,2,,,,,,,2010
11635,FLOOD,IDN32,JAWA BARAT,SUBANG,20-May-10,5,20,2010,,52,,,,,,,400,,,50,1,2010
11637,FLOOD,IDN32,JAWA BARAT,GARUT,20-May-10,5,20,2010,,,,,,,,,,,,,,2010
11185,FLOOD,IDN33,JAWA TENGAH,KENDAL,20-May-10,5,20,2010,,,,,,,,,,,,,,2010
11636,FLOOD,IDN32,JAWA BARAT,CIAMIS,20-May-10,5,20,2010,,,,,,,,,,,,93,1,2010
11638,FLOOD,IDN32,JAWA BARAT,INDRAMAYU,21-May-10,5,21,2010,,,,,,,2,,,,,20,1,2010
11639,FLOOD,IDN32,JAWA BARAT,MAJALENGKA,21-May-10,5,21,2010,,,,,,,,,,,,103,1,2010
10727,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,21-May-10,5,21,2010,,,,,,,,,696.55,,,,,2010
10196,FLOOD,IDN76,SULAWESI BARAT,MAMUJU,22-May-10,5,22,2010,1,4,3,,,,,,,,,105,1,2010
11641,FLOOD,IDN32,JAWA BARAT,INDRAMAYU,22-May-10,5,22,2010,,,,,,,,,,,,,,2010
11640,FLOOD,IDN32,JAWA BARAT,BANDUNG,22-May-10,5,22,2010,,,,,,,,,,,,,,2010
10730,FLOOD,IDN35,JAWA TIMUR,GRESIK,22-May-10,5,22,2010,,,,,,,,,,,,,,2010
9924,FLOOD,IDN71,SULAWESI UTARA,KOTA MANADO,22-May-10,5,22,2010,,,,,,,,,,,,,,2010
9817,FIRE,IDN16,SUMATERA SELATAN,KOTA PALEMBANG,23-May-10,5,23,2010,,2,,,,156,,,1.8,,,,,2010
11643,FLOOD,IDN32,JAWA BARAT,BANDUNG,23-May-10,5,23,2010,,,,,,,,,,,,,,2010
10731,FLOOD,IDN35,JAWA TIMUR,PACITAN,23-May-10,5,23,2010,,,,,,,,,,,,51,1,2010
11190,FLOOD,IDN33,JAWA TENGAH,PURWOREJO,24-May-10,5,24,2010,,,,,,,,,,,,,,2010
9818,FIRE,IDN16,SUMATERA SELATAN,KOTA PAGAR ALAM,24-May-10,5,24,2010,,,,,,27,,,500,,,,,2010
10732,FLOOD,IDN35,JAWA TIMUR,LAMONGAN,25-May-10,5,25,2010,,,,,,,,,,28,1,341,1,2010
9740,FIRE,IDN12,SUMATERA UTARA,LABUHAN BATU,25-May-10,5,25,2010,,,,,,,,,,,,,,2010
11645,FLOOD,IDN32,JAWA BARAT,BANDUNG,26-May-10,5,26,2010,,,,,,,,,,,,,,2010
10734,FLOOD,IDN35,JAWA TIMUR,MADIUN,26-May-10,5,26,2010,,,,,,,,,,,,,,2010
10736,FLOOD,IDN35,JAWA TIMUR,TRENGGALEK,27-May-10,5,27,2010,4,,,,,,,,,,,,,2010
10198,FLOOD,IDN76,SULAWESI BARAT,POLEWALI MANDAR,28-May-10,5,28,2010,,,,,,,,,,,,,,2010
11196,FLOOD,IDN33,JAWA TENGAH,KEBUMEN,29-May-10,5,29,2010,,1,,,,,,,209,,,13,1,2010
10199,FLOOD,IDN76,SULAWESI BARAT,POLEWALI MANDAR,29-May-10,5,29,2010,,,,,,,,,,,,,,2010
9741,FIRE,IDN12,SUMATERA UTARA,ASAHAN,29-May-10,5,29,2010,,,,,,,,,,,,,,2010
10133,FIRE,IDN73,SULAWESI SELATAN,BARRU,1-Jun-10,6,1,2010,1,1,,,,,,,,,,,,2010
11828,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,1-Jun-10,6,1,2010,,1,,,,,,,,,,,,2010
10130,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,1-Jun-10,6,1,2010,,,,,,,,,,,,539,1,2010
11199,FLOOD,IDN33,JAWA TENGAH,PATI,1-Jun-10,6,1,2010,,,,,,,,,,,,415,1,2010
9743,FLOOD,IDN12,SUMATERA UTARA,KOTA TEBING TINGGI,1-Jun-10,6,1,2010,,,,,,,,,,,,45,1,2010
11651,FLOOD,IDN32,JAWA BARAT,CIAMIS,1-Jun-10,6,1,2010,,,,,,,,,,,,83,1,2010
9742,FLOOD,IDN12,SUMATERA UTARA,BATU BARA,1-Jun-10,6,1,2010,,,,,,,,,,,,85,1,2010
11202,FLOOD,IDN33,JAWA TENGAH,KOTA PEKALONGAN,1-Jun-10,6,1,2010,,,,,,,,,,,,88,1,2010
11653,FLOOD,IDN32,JAWA BARAT,GARUT,1-Jun-10,6,1,2010,,,,,,,,,,,,16,1,2010
11654,FLOOD,IDN32,JAWA BARAT,CIANJUR,1-Jun-10,6,1,2010,,,,,,,,,,,,12,1,2010
11203,FLOOD,IDN33,JAWA TENGAH,KEBUMEN,1-Jun-10,6,1,2010,,,,,,,,,,,,86,1,2010
11200,FLOOD,IDN33,JAWA TENGAH,BANYUMAS,1-Jun-10,6,1,2010,,,,,,,,,,,,130,1,2010
11652,FLOOD,IDN32,JAWA BARAT,CIAMIS,1-Jun-10,6,1,2010,,,,,,,,,,2,,,,2010
10741,FLOOD,IDN35,JAWA TIMUR,PONOROGO,1-Jun-10,6,1,2010,,,,,,,,,,,,88,1,2010
11656,FLOOD,IDN32,JAWA BARAT,KUNINGAN,1-Jun-10,6,1,2010,,,,,,,,,,,,2,1,2010
11201,FLOOD,IDN33,JAWA TENGAH,PEKALONGAN,1-Jun-10,6,1,2010,,,,,,,,,,,,90,1,2010
10132,FLOOD,IDN73,SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,1-Jun-10,6,1,2010,,,,,,,,,,,,3,1,2010
10131,FLOOD,IDN73,SULAWESI SELATAN,ENREKANG,1-Jun-10,6,1,2010,,,,,,,,,,,,12,1,2010
10129,FLOOD,IDN73,SULAWESI SELATAN,SOPPENG,1-Jun-10,6,1,2010,,,,,,,,,,,,1975,1,2010
10128,FLOOD,IDN73,SULAWESI SELATAN,SIDENRENG RAPPANG,1-Jun-10,6,1,2010,,,,,,,,,,,,2254.8,1,2010
10742,FLOOD,IDN35,JAWA TIMUR,SUMENEP,1-Jun-10,6,1,2010,,,,,,,,,,,,23,1,2010
10743,FLOOD,IDN35,JAWA TIMUR,PASURUAN,1-Jun-10,6,1,2010,,,,,,,,,,,,2,1,2010
9970,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE SELATAN,2-Jun-10,6,2,2010,,,,,,,,,176,,,,,2010
9744,FIRE,IDN12,SUMATERA UTARA,LABUHAN BATU,2-Jun-10,6,2,2010,,,,,,,,,,,,,,2010
10745,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,4-Jun-10,6,4,2010,,,,,,,,,,1,,,,2010
9971,FIRE,IDN74,SULAWESI TENGGARA,BUTON,5-Jun-10,6,5,2010,,,,,,,,,13.495,,,,,2010
11206,FIRE,IDN33,JAWA TENGAH,WONOGIRI,5-Jun-10,6,5,2010,,,,,,,,,100,,,,,2010
10746,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,7-Jun-10,6,7,2010,,,,,,1,,,,,,,,2010
11207,FIRE,IDN33,JAWA TENGAH,BANYUMAS,7-Jun-10,6,7,2010,,,,,,,,,3,,,,,2010
11208,FLOOD,IDN33,JAWA TENGAH,CILACAP,8-Jun-10,6,8,2010,,,,,,,,,130,,,250,1,2010
11209,FLOOD,IDN33,JAWA TENGAH,TEMANGGUNG,8-Jun-10,6,8,2010,,,,,,,,,,,,,,2010
11212,FLOOD,IDN33,JAWA TENGAH,KENDAL,9-Jun-10,6,9,2010,,,1,,,,,,1.604,,,61,1,2010
10200,FLOOD,IDN76,SULAWESI BARAT,POLEWALI MANDAR,9-Jun-10,6,9,2010,,,,,,,,,,,,,,2010
11213,FLOOD,IDN33,JAWA TENGAH,PEMALANG,9-Jun-10,6,9,2010,,,,,,,,,20,,,141,1,2010
11829,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA BARAT,10-Jun-10,6,10,2010,,1,,,,,225,,,,,,,2010
10135,FLOOD,IDN73,SULAWESI SELATAN,BONE,10-Jun-10,6,10,2010,2,,1,,,,,,,,,1500,1,2010
10747,FLOOD,IDN35,JAWA TIMUR,KOTA PASURUAN,10-Jun-10,6,10,2010,,12,,,,60,,,,,,,,2010
11214,FLOOD,IDN33,JAWA TENGAH,CILACAP,10-Jun-10,6,10,2010,,,,,,,,,130,,,,,2010
10134,FLOOD,IDN73,SULAWESI SELATAN,WAJO,10-Jun-10,6,10,2010,,,,,,,,,,3,,6347,1,2010
10136,FLOOD,IDN73,SULAWESI SELATAN,WAJO,11-Jun-10,6,11,2010,,,,,,,,,,,,,,2010
10201,FLOOD,IDN76,SULAWESI BARAT,MAMUJU UTARA,12-Jun-10,6,12,2010,1,,,,,,,,,,,,,2010
10748,FIRE,IDN35,JAWA TIMUR,PROBOLINGGO,12-Jun-10,6,12,2010,,,,,,,,,,,,,,2010
9974,FLOOD,IDN74,SULAWESI TENGGARA,KOTA KENDARI,15-Jun-10,6,15,2010,,,,,,,,,,3,,,,2010
9973,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE SELATAN,15-Jun-10,6,15,2010,,,,,,,,,,,,4,1,2010
9975,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,15-Jun-10,6,15,2010,,,,,,,,,15,,,1,1,2010
11659,FLOOD,IDN32,JAWA BARAT,SUKABUMI,15-Jun-10,6,15,2010,,,,,,,,,,,,30,1,2010
9977,FLOOD,IDN74,SULAWESI TENGGARA,KOTA KENDARI,16-Jun-10,6,16,2010,,,,,,,,,,,,,,2010
9976,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE SELATAN,16-Jun-10,6,16,2010,,,,,,,,,200,,,,,2010
9745,FIRE,IDN12,SUMATERA UTARA,LABUHAN BATU,16-Jun-10,6,16,2010,,,,,,,,,,,,,,2010
11660,FLOOD,IDN32,JAWA BARAT,SUKABUMI,17-Jun-10,6,17,2010,,,,,,600,,,,,,,,2010
9979,FIRE,IDN74,SULAWESI TENGGARA,BUTON,18-Jun-10,6,18,2010,,,,,,,,,35,,,,,2010
10137,FLOOD,IDN73,SULAWESI SELATAN,WAJO,19-Jun-10,6,19,2010,,,,,,,,,,,,,,2010
9746,FIRE,IDN12,SUMATERA UTARA,MANDAILING NATAL,20-Jun-10,6,20,2010,,,,,,,,,,,,,,2010
11222,FLOOD,IDN33,JAWA TENGAH,PEMALANG,21-Jun-10,6,21,2010,,,,,,,,,15.3,,,,,2010
11830,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA UTARA,23-Jun-10,6,23,2010,,1,,,,,,,,,,,,2010
10044,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,23-Jun-10,6,23,2010,,,,,,,,,,,,,,2010
10045,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,24-Jun-10,6,24,2010,,,,,,,,,,,,,,2010
9981,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE SELATAN,24-Jun-10,6,24,2010,,,,,,,,,7.5,,,,,2010
10750,FIRE,IDN35,JAWA TIMUR,KOTA SURABAYA,25-Jun-10,6,25,2010,10,5,,,,,,,,,,,,2010
9982,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,26-Jun-10,6,26,2010,,20,,,,,397,,900,1,,,,2010
9983,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,26-Jun-10,6,26,2010,,20,,,,,397,,900,1,,,,2010
10140,FLOOD,IDN73,SULAWESI SELATAN,BONE,27-Jun-10,6,27,2010,,,,,,,,,,,,,,2010
10141,FLOOD,IDN73,SULAWESI SELATAN,LUWU TIMUR,28-Jun-10,6,28,2010,,,,,,7,,,,,,222,1,2010
9987,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,29-Jun-10,6,29,2010,,,,,,,240,,,1,,,,2010
9986,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,29-Jun-10,6,29,2010,,,,,,,240,,1.1,1,,,,2010
10046,FIRE,IDN72,SULAWESI TENGAH,BANGGAI KEPULAUAN,29-Jun-10,6,29,2010,,,,,,,,,,,,,,2010
11831,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,30-Jun-10,6,30,2010,,,,,,,300,,,,,,,2010
9990,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,30-Jun-10,6,30,2010,,,,,,,,,400,,,,,2010
9989,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,30-Jun-10,6,30,2010,,,,,,,,,400,1,1,,,2010
9988,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,30-Jun-10,6,30,2010,,,,,,,,,400,,,,,2010
11228,FIRE,IDN33,JAWA TENGAH,BANYUMAS,30-Jun-10,6,30,2010,,,,,,,,,,,,,,2010
11229,FIRE,IDN33,JAWA TENGAH,WONOGIRI,30-Jun-10,6,30,2010,,,,,,,,,150,,,,,2010
9820,FIRE,IDN16,SUMATERA SELATAN,EMPAT LAWANG,30-Jun-10,6,30,2010,,,,,,,,,500,,,,,2010
10145,FLOOD,IDN73,SULAWESI SELATAN,SINJAI,1-Jul-10,7,1,2010,,,,,,,,,,,,61,1,2010
10047,FLOOD,IDN72,SULAWESI TENGAH,BANGGAI,1-Jul-10,7,1,2010,,,,,,,,,,,,1,1,2010
10146,FLOOD,IDN73,SULAWESI SELATAN,KOTA MAKASSAR,1-Jul-10,7,1,2010,,,,,,,,,,,,3,1,2010
9748,FLOOD,IDN12,SUMATERA UTARA,SERDANG BEDAGAI,1-Jul-10,7,1,2010,,,,,,,,,,,,45,1,2010
11662,FLOOD,IDN32,JAWA BARAT,CIAMIS,1-Jul-10,7,1,2010,,,,,,,,,,,,29,1,2010
10752,FLOOD,IDN35,JAWA TIMUR,PASURUAN,1-Jul-10,7,1,2010,,,,,,,,,,,,278,1,2010
11230,FLOOD,IDN33,JAWA TENGAH,KEBUMEN,1-Jul-10,7,1,2010,,,,,,,,,,,,19,1,2010
10753,FLOOD,IDN35,JAWA TIMUR,LAMONGAN,1-Jul-10,7,1,2010,,,,,,,,,,,,110,1,2010
10143,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,1-Jul-10,7,1,2010,,,,,,,,,,,,1425,1,2010
10144,FLOOD,IDN73,SULAWESI SELATAN,SOPPENG,1-Jul-10,7,1,2010,,,,,,,,,,,,874,1,2010
10142,FLOOD,IDN73,SULAWESI SELATAN,BONE,1-Jul-10,7,1,2010,,,,,,20,,,,26,3,1159,1,2010
10147,FLOOD,IDN73,SULAWESI SELATAN,GOWA,4-Jul-10,7,4,2010,,,,,,125,,,,,,25,1,2010
9991,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,4-Jul-10,7,4,2010,,,,,,,,,,,,,,2010
9992,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,5-Jul-10,7,5,2010,,,,,,,729,,300,,,77,1,2010
9994,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,5-Jul-10,7,5,2010,,,,,,,,,170.975,,,,,2010
9995,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,5-Jul-10,7,5,2010,,,,,,,,,156,,,,,2010
9993,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,5-Jul-10,7,5,2010,,,,,,,,,300,,,,,2010
11231,FLOOD,IDN33,JAWA TENGAH,DEMAK,6-Jul-10,7,6,2010,,,,,,,,,,,,,,2010
9996,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE SELATAN,8-Jul-10,7,8,2010,,,,,,,,,,,,50,1,2010
11232,FIRE,IDN33,JAWA TENGAH,SRAGEN,8-Jul-10,7,8,2010,,,,,,,,,60,,,,,2010
11233,FLOOD,IDN33,JAWA TENGAH,DEMAK,9-Jul-10,7,9,2010,,,,,,,,,,,,,,2010
9997,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,11-Jul-10,7,11,2010,65,201,,,,1,,,,,,,,2010
9998,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,11-Jul-10,7,11,2010,,,,,,,,,,,,,,2010
9822,FIRE,IDN16,SUMATERA SELATAN,OGAN ILIR,11-Jul-10,7,11,2010,,,,,,,,,,,,,,2010
11832,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA PUSAT,13-Jul-10,7,13,2010,1,2,,,,,,,,,,,,2010
11236,FLOOD,IDN33,JAWA TENGAH,BANYUMAS,13-Jul-10,7,13,2010,,,,,,,,,,,,63,1,2010
10151,FLOOD,IDN73,SULAWESI SELATAN,GOWA,14-Jul-10,7,14,2010,,,,,,,,,,,,,,2010
11237,FLOOD,IDN33,JAWA TENGAH,CILACAP,14-Jul-10,7,14,2010,,,,,,,,,471,,,,,2010
11238,FIRE,IDN33,JAWA TENGAH,BLORA,14-Jul-10,7,14,2010,,,,,,,,,180,,,,,2010
10049,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,15-Jul-10,7,15,2010,,125,,,,,82,,,,,100,1,2010
10152,FLOOD,IDN73,SULAWESI SELATAN,BULUKUMBA,15-Jul-10,7,15,2010,1,,,,,,,,,,,13,1,2010
11239,FIRE,IDN33,JAWA TENGAH,BLORA,15-Jul-10,7,15,2010,,,,,,,,,15,,,,,2010
9823,FIRE,IDN16,SUMATERA SELATAN,KOTA PAGAR ALAM,15-Jul-10,7,15,2010,,,,,,60,,,750,,,,,2010
10050,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,16-Jul-10,7,16,2010,,,,,,,,,,,,,,2010
10051,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,16-Jul-10,7,16,2010,,,,,,,,,,,,,,2010
10003,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA,16-Jul-10,7,16,2010,,,,,,,,,,,,,,2010
9824,FIRE,IDN16,SUMATERA SELATAN,KOTA PAGAR ALAM,16-Jul-10,7,16,2010,,,,,,64,,,,,,,,2010
10004,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,17-Jul-10,7,17,2010,,,,,,,,,,,,,,2010
10005,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,19-Jul-10,7,19,2010,,,,,,,,,600,,,,,2010
10153,FLOOD,IDN73,SULAWESI SELATAN,LUWU,19-Jul-10,7,19,2010,,,,,,2,,,,6,3,211,1,2010
10006,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,19-Jul-10,7,19,2010,,,,,,,,,1.3,,,,,2010
10154,FLOOD,IDN73,SULAWESI SELATAN,SIDENRENG RAPPANG,19-Jul-10,7,19,2010,,,,,,,,,,,200,,,2010
10156,FLOOD,IDN73,SULAWESI SELATAN,SIDENRENG RAPPANG,20-Jul-10,7,20,2010,,,,,,,,,,,,,,2010
10055,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,21-Jul-10,7,21,2010,,,,,,,,,,,,,,2010
10052,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,21-Jul-10,7,21,2010,,,,,,,,,,,,,,2010
10056,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,21-Jul-10,7,21,2010,,,,,,,,,,,,,,2010
11240,FIRE,IDN33,JAWA TENGAH,CILACAP,21-Jul-10,7,21,2010,,,,,,,,,4,,,,,2010
9749,FLOOD,IDN12,SUMATERA UTARA,LABUHAN BATU,22-Jul-10,7,22,2010,,,,,,,,,,,,,,2010
9825,FIRE,IDN16,SUMATERA SELATAN,EMPAT LAWANG,22-Jul-10,7,22,2010,,,,,,4,,,,,,,,2010
11241,FIRE,IDN33,JAWA TENGAH,CILACAP,22-Jul-10,7,22,2010,,,,,,,,,30,,,,,2010
10158,FLOOD,IDN73,SULAWESI SELATAN,BULUKUMBA,23-Jul-10,7,23,2010,1,,,,,,,,,,,,,2010
10157,FLOOD,IDN73,SULAWESI SELATAN,BONE,23-Jul-10,7,23,2010,,,,,,,,,60.86,28,,,,2010
10058,FLOOD,IDN72,SULAWESI TENGAH,PARIGI MOUTONG,23-Jul-10,7,23,2010,,,,,,,,,,,,,,2010
10007,FLOOD,IDN74,SULAWESI TENGGARA,KOTA KENDARI,24-Jul-10,7,24,2010,,,,,,,,,,,,25,1,2010
10160,FLOOD,IDN73,SULAWESI SELATAN,BULUKUMBA,25-Jul-10,7,25,2010,1,,,,,,,,,,,,,2010
11833,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA BARAT,25-Jul-10,7,25,2010,,10,,,,,,,,,,,,2010
10159,FLOOD,IDN73,SULAWESI SELATAN,BONE,25-Jul-10,7,25,2010,,,,,,5,,,,11,,,,2010
11242,FIRE,IDN33,JAWA TENGAH,SRAGEN,25-Jul-10,7,25,2010,,,,,,,,,1.332,,,,,2010
11834,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA PUSAT,26-Jul-10,7,26,2010,1,,,,,,352,,,,,,,2010
11243,FIRE,IDN33,JAWA TENGAH,CILACAP,26-Jul-10,7,26,2010,,,,,,,,,113.6,,,,,2010
10008,FLOOD,IDN74,SULAWESI TENGGARA,BOMBANA,27-Jul-10,7,27,2010,,,,,,,,,,,,,,2010
10161,FLOOD,IDN73,SULAWESI SELATAN,JENEPONTO,27-Jul-10,7,27,2010,,,,,,,,,,,,,,2010
10009,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE SELATAN,28-Jul-10,7,28,2010,,,,,,,,,7,,,,,2010
9750,FIRE,IDN12,SUMATERA UTARA,LABUHAN BATU,28-Jul-10,7,28,2010,,,,,,,,,,,,,,2010
