Event,Province,Code,Date,Month,Day,Year, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Victims, Affected, Relocated, Evacuated, Losses $USD, Losses $Local, Damages in crops Ha., Agriculture, Power and Energy, Relief, Plantation/Forest
FLOODS,DI YOGYAKARTA,34,3/20/2011,3,20,2011,1,0,1,0,0,0,0,0,0,760,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/20/2011,3,20,2011,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,3/21/2011,3,21,2011,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,3/21/2011,3,21,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,DI YOGYAKARTA,34,3/22/2011,3,22,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,3/22/2011,3,22,2011,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,3/22/2011,3,22,2011,1,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/22/2011,3,22,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,3/23/2011,3,23,2011,1,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0
FIRE,SUMATERA BARAT,13,3/23/2011,3,23,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,3/23/2011,3,23,2011,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/23/2011,3,23,2011,1,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/23/2011,3,23,2011,1,0,0,0,0,0,0,0,0,0,0,1.628,100,1,0,0,100
FLOODS,SULAWESI SELATAN,73,3/23/2011,3,23,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,3/24/2011,3,24,2011,1,0,0,0,0,0,0,12,0,0,0,125,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/24/2011,3,24,2011,3,0,0,0,0,0,0,0,0,0,0,3.021,175,1,0,0,175
FLOODS,PEMERINTAH ACEH,11,3/25/2011,3,25,2011,1,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,3/25/2011,3,25,2011,1,0,0,0,0,0,0,2,0,0,0,200,0,0,0,0,0
FLOODS,BANTEN,36,3/26/2011,3,26,2011,1,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,2
FLOODS,JAWA BARAT,32,3/26/2011,3,26,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/26/2011,3,26,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,BANTEN,36,3/27/2011,3,27,2011,1,0,0,0,0,0,0,0,0,0,0,0,164,1,0,0,164
FLOODS,JAWA TENGAH,33,3/27/2011,3,27,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/27/2011,3,27,2011,2,0,0,0,0,0,0,0,0,0,0,0,575,1,0,0,575
FLOODS,JAWA BARAT,32,3/28/2011,3,28,2011,1,3,13,13,0,0,0,0,0,3,0,0,130,1,0,0,130
FLOODS,JAWA TIMUR,35,3/28/2011,3,28,2011,2,0,0,0,0,0,0,18,0,0,0,0,561,1,0,0,561
FLOODS,PEMERINTAH ACEH,11,3/29/2011,3,29,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,GORONTALO,75,3/29/2011,3,29,2011,1,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/29/2011,3,29,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,3/30/2011,3,30,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/30/2011,3,30,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,3/31/2011,3,31,2011,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/31/2011,3,31,2011,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
FLOODS,LAMPUNG,18,4/1/2011,4,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,50
FLOODS,PEMERINTAH ACEH,11,4/1/2011,4,1,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FLOODS,BANTEN,36,4/1/2011,4,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,208,1,0,0,208
FLOODS,GORONTALO,75,4/1/2011,4,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3
FLOODS,KALIMANTAN SELATAN,63,4/1/2011,4,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,27
FLOODS,KALIMANTAN TENGAH,62,4/1/2011,4,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,60
FLOODS,KALIMANTAN TIMUR,64,4/1/2011,4,1,2011,2,1,0,0,0,0,0,27,0,0,0,0,20,1,0,0,20
FIRE,JAWA TIMUR,35,4/1/2011,4,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/1/2011,4,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,103,2,0,0,103
FLOODS,JAWA TENGAH,33,4/1/2011,4,1,2011,4,0,0,0,0,0,0,0,0,0,0,1,363,2,0,0,363
FLOODS,JAWA TIMUR,35,4/1/2011,4,1,2011,6,0,0,0,0,0,0,0,0,0,0,0,80,4,0,0,80
FLOODS,SULAWESI SELATAN,73,4/1/2011,4,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,42
FLOODS,SUMATERA UTARA,12,4/1/2011,4,1,2011,3,0,0,0,0,0,0,0,0,20,0,0,52,1,0,0,52
FOREST FIRE,KALIMANTAN BARAT,61,4/1/2011,4,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,LAMPUNG,18,4/2/2011,4,2,2011,1,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/2/2011,4,2,2011,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,4/2/2011,4,2,2011,1,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,4/2/2011,4,2,2011,1,0,0,0,0,0,0,4,0,0,0,229,0,0,0,0,0
FLOODS,JAWA TIMUR,35,4/2/2011,4,2,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,LAMPUNG,18,4/3/2011,4,3,2011,1,0,1,0,0,0,0,0,0,0,0,127,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,4/3/2011,4,3,2011,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/3/2011,4,3,2011,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
FLOODS,JAWA TENGAH,33,4/3/2011,4,3,2011,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0
FLOODS,SUMATERA UTARA,12,4/3/2011,4,3,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/4/2011,4,4,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,4/4/2011,4,4,2011,1,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0
FLOODS,JAWA TENGAH,33,4/4/2011,4,4,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,4/5/2011,4,5,2011,1,0,0,0,0,0,0,0,0,72,0,700,0,0,0,0,0
FLOODS,JAWA TENGAH,33,4/5/2011,4,5,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOREST FIRE,KALIMANTAN BARAT,61,4/5/2011,4,5,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/6/2011,4,6,2011,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
FIRE,JAWA TIMUR,35,4/6/2011,4,6,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FIRE,JAWA TIMUR,35,4/7/2011,4,7,2011,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,4/7/2011,4,7,2011,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,4/7/2011,4,7,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANTEN,36,4/8/2011,4,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/8/2011,4,8,2011,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,4/8/2011,4,8,2011,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
FLOODS,JAWA TIMUR,35,4/8/2011,4,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/9/2011,4,9,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,4/9/2011,4,9,2011,1,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,4/9/2011,4,9,2011,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/10/2011,4,10,2011,2,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0
FOREST FIRE,KALIMANTAN BARAT,61,4/10/2011,4,10,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/11/2011,4,11,2011,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
FLOODS,JAWA TENGAH,33,4/11/2011,4,11,2011,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FLOODS,JAWA TIMUR,35,4/11/2011,4,11,2011,2,0,0,0,0,0,0,0,0,0,0,445,257,1,0,0,257
FOREST FIRE,KALIMANTAN BARAT,61,4/11/2011,4,11,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN BARAT,61,4/12/2011,4,12,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,4/12/2011,4,12,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/13/2011,4,13,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,4/13/2011,4,13,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TIMUR,35,4/14/2011,4,14,2011,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
FOREST FIRE,KALIMANTAN BARAT,61,4/14/2011,4,14,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,4/15/2011,4,15,2011,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
FLOODS,JAWA TIMUR,35,4/15/2011,4,15,2011,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,4/16/2011,4,16,2011,1,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/17/2011,4,17,2011,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,4/18/2011,4,18,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,LAMPUNG,18,4/19/2011,4,19,2011,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,4/19/2011,4,19,2011,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/19/2011,4,19,2011,2,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FLOODS,JAMBI,15,4/20/2011,4,20,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/20/2011,4,20,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,4/20/2011,4,20,2011,1,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,19
FLOODS,JAWA TENGAH,33,4/21/2011,4,21,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,4/22/2011,4,22,2011,1,1,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,4/22/2011,4,22,2011,1,0,0,0,0,0,0,0,0,0,0,0,257,1,0,0,257
FIRE,JAWA TENGAH,33,4/23/2011,4,23,2011,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
FIRE,LAMPUNG,18,4/24/2011,4,24,2011,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
FLOODS,RIAU,14,4/24/2011,4,24,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/24/2011,4,24,2011,1,0,0,0,0,0,0,37,0,221,0,0,0,0,0,0,0
FLOODS,SUMATERA BARAT,13,4/24/2011,4,24,2011,1,0,0,0,0,0,0,0,0,0,0,7.83,0,0,0,0,0
FLOODS,SUMATERA SELATAN,16,4/24/2011,4,24,2011,1,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,4/25/2011,4,25,2011,1,0,0,0,0,0,0,0,0,4,0,50,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,4/25/2011,4,25,2011,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA SELATAN,16,4/25/2011,4,25,2011,2,1,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA UTARA,12,4/26/2011,4,26,2011,1,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0
FLOODS,JAMBI,15,4/27/2011,4,27,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,4/27/2011,4,27,2011,1,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
FIRE,JAWA TIMUR,35,4/27/2011,4,27,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,4/27/2011,4,27,2011,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI BARAT,76,4/27/2011,4,27,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA SELATAN,16,4/27/2011,4,27,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOREST FIRE,KALIMANTAN BARAT,61,4/27/2011,4,27,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,LAMPUNG,18,4/28/2011,4,28,2011,1,0,2,0,0,0,0,0,0,0,0,80,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,4/28/2011,4,28,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,4/28/2011,4,28,2011,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
FIRE,JAWA TIMUR,35,4/28/2011,4,28,2011,1,0,2,0,0,0,0,0,0,0,0,32,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,4/29/2011,4,29,2011,1,1,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/29/2011,4,29,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,LAMPUNG,18,4/30/2011,4,30,2011,1,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,4/30/2011,4,30,2011,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/30/2011,4,30,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,4/30/2011,4,30,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAMBI,15,5/1/2011,5,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,36
FLOODS,BANTEN,36,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,35
FLOODS,DI YOGYAKARTA,34,5/1/2011,5,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,52
FLOODS,KALIMANTAN SELATAN,63,5/1/2011,5,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,36
FLOODS,KALIMANTAN TIMUR,64,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,31
FIRE,JAWA TENGAH,33,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
FIRE,SUMATERA BARAT,13,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
FLOODS,JAWA BARAT,32,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5
FLOODS,JAWA TENGAH,33,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/1/2011,5,1,2011,4,0,0,0,0,0,0,0,0,0,0,0,412,4,0,0,412
FLOODS,SULAWESI SELATAN,73,5/1/2011,5,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,288,2,0,0,288
FLOODS,SULAWESI TENGGARA,74,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,15
FLOODS,SUMATERA BARAT,13,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,32
FLOODS,SUMATERA SELATAN,16,5/1/2011,5,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,398,1,0,0,398
FIRE,LAMPUNG,18,5/2/2011,5,2,2011,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/2/2011,5,2,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,5/2/2011,5,2,2011,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,5/2/2011,5,2,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,5/3/2011,5,3,2011,1,0,0,0,0,0,0,9,0,0,0,0,683,1,0,0,683
FLOODS,JAWA TENGAH,33,5/3/2011,5,3,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/3/2011,5,3,2011,2,0,0,0,0,0,0,0,0,0,0,3.617,365,1,0,0,365
FLOODS,GORONTALO,75,5/4/2011,5,4,2011,1,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/4/2011,5,4,2011,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
FLOODS,JAWA TENGAH,33,5/4/2011,5,4,2011,2,1,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/4/2011,5,4,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/5/2011,5,5,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/5/2011,5,5,2011,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
FLOODS,JAWA TENGAH,33,5/5/2011,5,5,2011,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/5/2011,5,5,2011,2,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0
FIRE,SUMATERA UTARA,12,5/6/2011,5,6,2011,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,5/6/2011,5,6,2011,1,13,7,0,0,0,0,0,0,1,0,0,400,1,0,0,400
FLOODS,JAWA TENGAH,33,5/6/2011,5,6,2011,6,1,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0
FIRE,BENGKULU,17,5/7/2011,5,7,2011,1,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,5/7/2011,5,7,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,5/7/2011,5,7,2011,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,5/7/2011,5,7,2011,2,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FOREST FIRE,KALIMANTAN BARAT,61,5/7/2011,5,7,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TENGAH,62,5/8/2011,5,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/8/2011,5,8,2011,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/8/2011,5,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/9/2011,5,9,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,5/10/2011,5,10,2011,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/10/2011,5,10,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/10/2011,5,10,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FIRE,SUMATERA BARAT,13,5/10/2011,5,10,2011,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,5/10/2011,5,10,2011,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/11/2011,5,11,2011,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
FOREST FIRE,SUMATERA BARAT,13,5/11/2011,5,11,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/12/2011,5,12,2011,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FIRE,JAWA TIMUR,35,5/12/2011,5,12,2011,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
FLOODS,JAWA TENGAH,33,5/12/2011,5,12,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/12/2011,5,12,2011,1,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/13/2011,5,13,2011,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FLOODS,JAWA BARAT,32,5/13/2011,5,13,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/13/2011,5,13,2011,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/14/2011,5,14,2011,2,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0
FLOODS,JAWA TENGAH,33,5/14/2011,5,14,2011,1,0,0,0,0,0,0,0,0,0,0,185,50,1,0,0,50
FIRE,JAWA TENGAH,33,5/15/2011,5,15,2011,1,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0
FLOODS,JAWA TENGAH,33,5/15/2011,5,15,2011,2,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/15/2011,5,15,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA BARAT,13,5/16/2011,5,16,2011,1,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/17/2011,5,17,2011,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/18/2011,5,18,2011,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
FIRE,SULAWESI SELATAN,73,5/18/2011,5,18,2011,1,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0
FLOODS,SUMATERA SELATAN,16,5/18/2011,5,18,2011,1,0,0,0,0,0,0,0,0,0,0,0,607,1,0,0,607
FLOODS,SUMATERA UTARA,12,5/18/2011,5,18,2011,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,5/19/2011,5,19,2011,2,0,0,0,0,0,0,8,0,0,0,30,0,0,0,0,0
FLOODS,SUMATERA UTARA,12,5/19/2011,5,19,2011,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/20/2011,5,20,2011,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,5/20/2011,5,20,2011,1,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0
FLOODS,DKI JAKARTA,31,5/20/2011,5,20,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,5/20/2011,5,20,2011,1,0,0,0,0,0,0,0,0,1,0,15,120,1,0,0,120
FIRE,KALIMANTAN SELATAN,63,5/21/2011,5,21,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/21/2011,5,21,2011,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FIRE,SUMATERA SELATAN,16,5/21/2011,5,21,2011,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,5/22/2011,5,22,2011,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
FIRE,SUMATERA BARAT,13,5/22/2011,5,22,2011,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,5/22/2011,5,22,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA SELATAN,16,5/22/2011,5,22,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,5/23/2011,5,23,2011,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
